	SubjectID1	SubjectID2	Group1	Group2	Distance
1651	7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	1037164d.a836.4ebe.bf98.92294a0b60ab	swab	swab	0.4572259198003084
1652	7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	c2072c98.e9a0.4af2.8cc1.c03be62710d8	swab	swab	0.25966956578545225
1653	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	fa2e9bcc.cc53.4b83.ad1e.a308375854f5	swab	swab	0.5291911693315278
1654	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	b1e40907.45fc.4d81.ad81.c58ed3d91e1f	swab	swab	0.7726604927379068
1655	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	c784e063.e586.43cb.a602.9f2e2ae420d1	swab	swab	0.47468830671179446
1656	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	104e5902.1c3e.417f.bb22.124bfca61a61	swab	swab	0.6434057270485493
1657	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	7c66ff62.02e7.458d.a55d.8d07d15a9315	swab	swab	0.44873539622704334
1658	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4	swab	swab	0.6450947518933845
1659	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	b447da2d.f44f.4ced.ab9e.b560736484fb	swab	swab	0.6060201579541264
1660	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	60345a80.4df2.4a0b.b7af.e2370c607aec	swab	swab	0.5106711545961312
1661	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	44ef59fb.3279.46dc.a113.c762aa889eb5	swab	swab	0.5259476415888379
1662	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	21a4ec1a.bcae.4e10.be82.66328d2dad4f	swab	swab	0.5231461096380984
1663	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	aef9e193.1f8c.429e.bfdf.38bb59235e7d	swab	swab	0.3880962684405041
1664	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	1fe57dd4.58b3.4fde.b8a1.f73db5614909	swab	swab	0.6444685975091539
1665	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	e6dcb4be.68c0.473f.a9cb.412345eeb749	swab	swab	0.8256410682985241
1666	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	633bc9a7.b25f.475a.9bd3.858212b39d7d	swab	swab	0.623640638248689
1667	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	d7c251b8.15e9.4266.bcd8.6e6c6a453c11	swab	swab	0.5729290500739054
1668	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	65ba3877.ad29.4afc.aaec.bcf3544f5f75	swab	swab	0.6621663726620906
1669	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	72a8ae87.94ea.41e3.b43c.b5337f6a0548	swab	swab	0.6841635045676877
1670	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	35a8aef7.4bb0.4cab.bc0e.3576bb706571	swab	swab	0.6100273058937346
1671	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	df4b001a.f4cd.4b71.8ebe.a68b8df2cb80	swab	swab	0.6063466470181335
1672	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	101c02ce.4f8d.4394.83a3.0c406831d934	swab	swab	0.6428331390749598
1673	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	8c4ae03d.dd8c.44ec.8336.15e0b031d97f	swab	swab	0.6941416247997095
1674	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	14c94c5e.aaf2.414f.a72f.74ccc134b294	swab	swab	0.6385489421627181
1675	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	11c4be47.fdce.4135.8acf.0894f2da5ede	swab	swab	0.45472179748052405
1676	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	b49ad14d.07c8.454d.82ec.c6fb9c7bcc36	swab	swab	0.8413405179204824
1677	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	11c70d46.e0a4.4797.ad7b.3677fe93d73b	swab	swab	0.6009948690988183
1678	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	c8b831af.2e3c.4aaa.83cf.b66c3016e0f3	swab	swab	0.6176304010843635
1679	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	ec91140e.0862.4ece.bb4a.d114f4c42bdb	swab	swab	0.603446475180639
1680	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	e94edb86.8fe0.42b8.a255.c48d4551405b	swab	swab	0.6093119929065337
1681	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	fae97eb5.3264.4211.8ea3.823f547a6f0c	swab	swab	0.5140131176607978
1682	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	e4485061.924a.4f09.9d7e.bfefc780d1a8	swab	swab	0.7926505005527524
1683	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	2a1b28ba.f47e.44b6.bfd7.d3e41e762db3	swab	swab	0.7245010354752087
1684	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	212f0ce6.9123.4e38.abf3.db944de7f1c1	swab	swab	0.6775324109801185
1685	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	d6223d2e.0d62.4658.8eec.ccc9d4ee86a3	swab	swab	0.6813175789211958
1686	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	20aa4aaf.8242.48d9.a225.e9f6b3e8938c	swab	swab	0.7767963094726873
1687	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	17f96e8a.dc68.4aef.98db.8aaaab702e33	swab	swab	0.7096778858570876
1688	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	61c3930c.61c4.4c82.8475.7a10ccaeb71c	swab	swab	0.6792746895435988
1689	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	ac7d2af0.9c75.4a32.bb2b.e79380ab8c61	swab	swab	0.46596168114819203
1690	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	b612f67e.eea8.4e03.81b7.034dbfc44669	swab	swab	0.6151213666415334
1691	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	36b313f7.8a44.4bdc.8034.82260a83d7b9	swab	swab	0.7386110477946867
1692	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	6ecca0ea.049c.41ec.b324.404e504d44c0	swab	swab	0.570484966314781
1693	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	55b26af1.31a6.4606.8b99.bf415a009311	swab	swab	0.5134952702798714
1694	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	e5574c01.3027.458d.8f96.d68b66aae40b	swab	swab	0.6501110354794488
1695	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	dfc347e3.eed7.4592.95eb.374724230326	swab	swab	0.5559482532627961
1696	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	4b9ad407.fc2f.4463.bccc.0cf3a28d05f6	swab	swab	0.6139039647511911
1697	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	c18a0367.8148.4450.bf5a.507b6fe30c73	swab	swab	0.628877138945884
1698	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	15129220.6eda.44ad.9511.be0f6e027f5d	swab	swab	0.6423375162978798
1699	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	183645ce.cacd.4744.8440.de4eb377dfea	swab	swab	0.7343457390318181
1700	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	37f1087f.ae31.4fde.b96b.4b6c1d61351e	swab	swab	0.598361554798275
1701	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	a6108908.5ef9.47ef.8f57.b055bc6ee7aa	swab	swab	0.4518782508460465
1702	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	884e1ddb.8d8b.45cf.8dba.16387520872c	swab	swab	0.6339164879590347
1703	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	08ea0c6b.7a30.4074.bbf6.557480fc5285	swab	swab	0.6639716298371775
1704	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	e9494e22.99d6.4e10.868f.208832eb3104	swab	swab	0.6112542680817797
1705	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	1230c3fd.efa4.4ad9.8f01.499141965b11	swab	swab	0.6583081018551616
1706	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	00954e18.1dcf.40fc.a52e.255f5cda6f9c	swab	swab	0.672339456801614
1707	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	28e84479.bd9f.4d55.bb03.1411b71bdc9b	swab	swab	0.6280911256424364
1708	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	1037164d.a836.4ebe.bf98.92294a0b60ab	swab	swab	0.4045448587598792
1709	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	c2072c98.e9a0.4af2.8cc1.c03be62710d8	swab	swab	0.5641344414102691
1710	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	swab	swab	0.6231242757669642
1711	55f8d345.8251.43a1.ab05.c9418f6fefd7	fa2e9bcc.cc53.4b83.ad1e.a308375854f5	swab	swab	0.5436353900615936
1712	55f8d345.8251.43a1.ab05.c9418f6fefd7	b1e40907.45fc.4d81.ad81.c58ed3d91e1f	swab	swab	0.6446579896251782
1713	55f8d345.8251.43a1.ab05.c9418f6fefd7	c784e063.e586.43cb.a602.9f2e2ae420d1	swab	swab	0.6334489670078975
1714	55f8d345.8251.43a1.ab05.c9418f6fefd7	104e5902.1c3e.417f.bb22.124bfca61a61	swab	swab	0.6382684711441693
1715	55f8d345.8251.43a1.ab05.c9418f6fefd7	7c66ff62.02e7.458d.a55d.8d07d15a9315	swab	swab	0.6781613035942731
1716	55f8d345.8251.43a1.ab05.c9418f6fefd7	0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4	swab	swab	0.6622135140219407
1717	55f8d345.8251.43a1.ab05.c9418f6fefd7	b447da2d.f44f.4ced.ab9e.b560736484fb	swab	swab	0.6940637885097858
1718	55f8d345.8251.43a1.ab05.c9418f6fefd7	60345a80.4df2.4a0b.b7af.e2370c607aec	swab	swab	0.6421119298301474
1719	55f8d345.8251.43a1.ab05.c9418f6fefd7	44ef59fb.3279.46dc.a113.c762aa889eb5	swab	swab	0.6207882553539701
1720	55f8d345.8251.43a1.ab05.c9418f6fefd7	21a4ec1a.bcae.4e10.be82.66328d2dad4f	swab	swab	0.5185880465067131
1721	55f8d345.8251.43a1.ab05.c9418f6fefd7	aef9e193.1f8c.429e.bfdf.38bb59235e7d	swab	swab	0.5597100416824816
1722	55f8d345.8251.43a1.ab05.c9418f6fefd7	1fe57dd4.58b3.4fde.b8a1.f73db5614909	swab	swab	0.5945757541931672
1723	55f8d345.8251.43a1.ab05.c9418f6fefd7	e6dcb4be.68c0.473f.a9cb.412345eeb749	swab	swab	0.6718178738091667
1724	55f8d345.8251.43a1.ab05.c9418f6fefd7	633bc9a7.b25f.475a.9bd3.858212b39d7d	swab	swab	0.4700002026462325
1725	55f8d345.8251.43a1.ab05.c9418f6fefd7	d7c251b8.15e9.4266.bcd8.6e6c6a453c11	swab	swab	0.5823975938716325
1726	55f8d345.8251.43a1.ab05.c9418f6fefd7	65ba3877.ad29.4afc.aaec.bcf3544f5f75	swab	swab	0.5050997698545867
1727	55f8d345.8251.43a1.ab05.c9418f6fefd7	72a8ae87.94ea.41e3.b43c.b5337f6a0548	swab	swab	0.567830533272515
1728	55f8d345.8251.43a1.ab05.c9418f6fefd7	35a8aef7.4bb0.4cab.bc0e.3576bb706571	swab	swab	0.5992468101121383
1729	55f8d345.8251.43a1.ab05.c9418f6fefd7	df4b001a.f4cd.4b71.8ebe.a68b8df2cb80	swab	swab	0.6167892857678446
1730	55f8d345.8251.43a1.ab05.c9418f6fefd7	101c02ce.4f8d.4394.83a3.0c406831d934	swab	swab	0.5991114046138767
1731	55f8d345.8251.43a1.ab05.c9418f6fefd7	8c4ae03d.dd8c.44ec.8336.15e0b031d97f	swab	swab	0.6638007629607346
1732	55f8d345.8251.43a1.ab05.c9418f6fefd7	14c94c5e.aaf2.414f.a72f.74ccc134b294	swab	swab	0.4948263376116498
1733	55f8d345.8251.43a1.ab05.c9418f6fefd7	11c4be47.fdce.4135.8acf.0894f2da5ede	swab	swab	0.4740152887767453
1734	55f8d345.8251.43a1.ab05.c9418f6fefd7	b49ad14d.07c8.454d.82ec.c6fb9c7bcc36	swab	swab	0.6847788502443829
1735	55f8d345.8251.43a1.ab05.c9418f6fefd7	11c70d46.e0a4.4797.ad7b.3677fe93d73b	swab	swab	0.6921560364005522
1736	55f8d345.8251.43a1.ab05.c9418f6fefd7	c8b831af.2e3c.4aaa.83cf.b66c3016e0f3	swab	swab	0.43306608207391345
1737	55f8d345.8251.43a1.ab05.c9418f6fefd7	ec91140e.0862.4ece.bb4a.d114f4c42bdb	swab	swab	0.459627361871134
1738	55f8d345.8251.43a1.ab05.c9418f6fefd7	e94edb86.8fe0.42b8.a255.c48d4551405b	swab	swab	0.5966391347021952
1739	55f8d345.8251.43a1.ab05.c9418f6fefd7	fae97eb5.3264.4211.8ea3.823f547a6f0c	swab	swab	0.49170197930940057
1740	55f8d345.8251.43a1.ab05.c9418f6fefd7	e4485061.924a.4f09.9d7e.bfefc780d1a8	swab	swab	0.6446211303981004
1741	55f8d345.8251.43a1.ab05.c9418f6fefd7	2a1b28ba.f47e.44b6.bfd7.d3e41e762db3	swab	swab	0.7600849314611022
1742	55f8d345.8251.43a1.ab05.c9418f6fefd7	212f0ce6.9123.4e38.abf3.db944de7f1c1	swab	swab	0.5372860171340883
1743	55f8d345.8251.43a1.ab05.c9418f6fefd7	d6223d2e.0d62.4658.8eec.ccc9d4ee86a3	swab	swab	0.6204657346710137
1744	55f8d345.8251.43a1.ab05.c9418f6fefd7	20aa4aaf.8242.48d9.a225.e9f6b3e8938c	swab	swab	0.7229341256484643
1745	55f8d345.8251.43a1.ab05.c9418f6fefd7	17f96e8a.dc68.4aef.98db.8aaaab702e33	swab	swab	0.413828109284069
1746	55f8d345.8251.43a1.ab05.c9418f6fefd7	61c3930c.61c4.4c82.8475.7a10ccaeb71c	swab	swab	0.5316657494870046
1747	55f8d345.8251.43a1.ab05.c9418f6fefd7	ac7d2af0.9c75.4a32.bb2b.e79380ab8c61	swab	swab	0.6914037686444623
1748	55f8d345.8251.43a1.ab05.c9418f6fefd7	b612f67e.eea8.4e03.81b7.034dbfc44669	swab	swab	0.6742936702606906
1749	55f8d345.8251.43a1.ab05.c9418f6fefd7	36b313f7.8a44.4bdc.8034.82260a83d7b9	swab	swab	0.6004350715407479
1750	55f8d345.8251.43a1.ab05.c9418f6fefd7	6ecca0ea.049c.41ec.b324.404e504d44c0	swab	swab	0.6664529687735016
1751	55f8d345.8251.43a1.ab05.c9418f6fefd7	55b26af1.31a6.4606.8b99.bf415a009311	swab	swab	0.45292264799051646
1752	55f8d345.8251.43a1.ab05.c9418f6fefd7	e5574c01.3027.458d.8f96.d68b66aae40b	swab	swab	0.5447132400107559
1753	55f8d345.8251.43a1.ab05.c9418f6fefd7	dfc347e3.eed7.4592.95eb.374724230326	swab	swab	0.42633749258280174
1754	55f8d345.8251.43a1.ab05.c9418f6fefd7	4b9ad407.fc2f.4463.bccc.0cf3a28d05f6	swab	swab	0.44997802168621776
1755	55f8d345.8251.43a1.ab05.c9418f6fefd7	c18a0367.8148.4450.bf5a.507b6fe30c73	swab	swab	0.4792482532704982
1756	55f8d345.8251.43a1.ab05.c9418f6fefd7	15129220.6eda.44ad.9511.be0f6e027f5d	swab	swab	0.48159358588489876
1757	55f8d345.8251.43a1.ab05.c9418f6fefd7	183645ce.cacd.4744.8440.de4eb377dfea	swab	swab	0.5979089972501945
1758	55f8d345.8251.43a1.ab05.c9418f6fefd7	37f1087f.ae31.4fde.b96b.4b6c1d61351e	swab	swab	0.5538738888968916
1759	55f8d345.8251.43a1.ab05.c9418f6fefd7	a6108908.5ef9.47ef.8f57.b055bc6ee7aa	swab	swab	0.4810757343707654
1760	55f8d345.8251.43a1.ab05.c9418f6fefd7	884e1ddb.8d8b.45cf.8dba.16387520872c	swab	swab	0.27115751695739376
1761	55f8d345.8251.43a1.ab05.c9418f6fefd7	08ea0c6b.7a30.4074.bbf6.557480fc5285	swab	swab	0.5388613532179967
1762	55f8d345.8251.43a1.ab05.c9418f6fefd7	e9494e22.99d6.4e10.868f.208832eb3104	swab	swab	0.6653545551079768
1763	55f8d345.8251.43a1.ab05.c9418f6fefd7	1230c3fd.efa4.4ad9.8f01.499141965b11	swab	swab	0.6369268221487292
1764	55f8d345.8251.43a1.ab05.c9418f6fefd7	00954e18.1dcf.40fc.a52e.255f5cda6f9c	swab	swab	0.5310918570918015
1765	55f8d345.8251.43a1.ab05.c9418f6fefd7	28e84479.bd9f.4d55.bb03.1411b71bdc9b	swab	swab	0.5712671603357252
1766	55f8d345.8251.43a1.ab05.c9418f6fefd7	1037164d.a836.4ebe.bf98.92294a0b60ab	swab	swab	0.5719242917161528
1767	55f8d345.8251.43a1.ab05.c9418f6fefd7	c2072c98.e9a0.4af2.8cc1.c03be62710d8	swab	swab	0.5349098713918984
1768	55f8d345.8251.43a1.ab05.c9418f6fefd7	7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	swab	swab	0.5398156162019222
1769	55f8d345.8251.43a1.ab05.c9418f6fefd7	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	swab	swab	0.600905012659361
1770	4f2698fd.665f.4ed1.be97.ffc1529e21b0	fa2e9bcc.cc53.4b83.ad1e.a308375854f5	swab	swab	0.6182594941885885
1771	4f2698fd.665f.4ed1.be97.ffc1529e21b0	b1e40907.45fc.4d81.ad81.c58ed3d91e1f	swab	swab	0.7948587665106462
1772	4f2698fd.665f.4ed1.be97.ffc1529e21b0	c784e063.e586.43cb.a602.9f2e2ae420d1	swab	swab	0.5607993760156418
1773	4f2698fd.665f.4ed1.be97.ffc1529e21b0	104e5902.1c3e.417f.bb22.124bfca61a61	swab	swab	0.6500166199415589
1774	4f2698fd.665f.4ed1.be97.ffc1529e21b0	7c66ff62.02e7.458d.a55d.8d07d15a9315	swab	swab	0.5241321546333936
1775	4f2698fd.665f.4ed1.be97.ffc1529e21b0	0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4	swab	swab	0.6540107635785591
1776	4f2698fd.665f.4ed1.be97.ffc1529e21b0	b447da2d.f44f.4ced.ab9e.b560736484fb	swab	swab	0.6073951166832412
1777	4f2698fd.665f.4ed1.be97.ffc1529e21b0	60345a80.4df2.4a0b.b7af.e2370c607aec	swab	swab	0.5869801940654021
1778	4f2698fd.665f.4ed1.be97.ffc1529e21b0	44ef59fb.3279.46dc.a113.c762aa889eb5	swab	swab	0.5503825422637536
1779	4f2698fd.665f.4ed1.be97.ffc1529e21b0	21a4ec1a.bcae.4e10.be82.66328d2dad4f	swab	swab	0.5888908608255573
1780	4f2698fd.665f.4ed1.be97.ffc1529e21b0	aef9e193.1f8c.429e.bfdf.38bb59235e7d	swab	swab	0.613600509304937
1781	4f2698fd.665f.4ed1.be97.ffc1529e21b0	1fe57dd4.58b3.4fde.b8a1.f73db5614909	swab	swab	0.6519580771424157
1782	4f2698fd.665f.4ed1.be97.ffc1529e21b0	e6dcb4be.68c0.473f.a9cb.412345eeb749	swab	swab	0.7877923537932633
1783	4f2698fd.665f.4ed1.be97.ffc1529e21b0	633bc9a7.b25f.475a.9bd3.858212b39d7d	swab	swab	0.647411306101734
1784	4f2698fd.665f.4ed1.be97.ffc1529e21b0	d7c251b8.15e9.4266.bcd8.6e6c6a453c11	swab	swab	0.6617822035762624
1785	4f2698fd.665f.4ed1.be97.ffc1529e21b0	65ba3877.ad29.4afc.aaec.bcf3544f5f75	swab	swab	0.553686588908435
1786	4f2698fd.665f.4ed1.be97.ffc1529e21b0	72a8ae87.94ea.41e3.b43c.b5337f6a0548	swab	swab	0.6953286009215282
1787	4f2698fd.665f.4ed1.be97.ffc1529e21b0	35a8aef7.4bb0.4cab.bc0e.3576bb706571	swab	swab	0.6152865135766383
1788	4f2698fd.665f.4ed1.be97.ffc1529e21b0	df4b001a.f4cd.4b71.8ebe.a68b8df2cb80	swab	swab	0.6001632157099338
1789	4f2698fd.665f.4ed1.be97.ffc1529e21b0	101c02ce.4f8d.4394.83a3.0c406831d934	swab	swab	0.5272490627853502
1790	4f2698fd.665f.4ed1.be97.ffc1529e21b0	8c4ae03d.dd8c.44ec.8336.15e0b031d97f	swab	swab	0.670121960440297
1791	4f2698fd.665f.4ed1.be97.ffc1529e21b0	14c94c5e.aaf2.414f.a72f.74ccc134b294	swab	swab	0.5330241269364454
1792	4f2698fd.665f.4ed1.be97.ffc1529e21b0	11c4be47.fdce.4135.8acf.0894f2da5ede	swab	swab	0.5854605162994204
1793	4f2698fd.665f.4ed1.be97.ffc1529e21b0	b49ad14d.07c8.454d.82ec.c6fb9c7bcc36	swab	swab	0.8292353810433047
1794	4f2698fd.665f.4ed1.be97.ffc1529e21b0	11c70d46.e0a4.4797.ad7b.3677fe93d73b	swab	swab	0.7270668914458268
1795	4f2698fd.665f.4ed1.be97.ffc1529e21b0	c8b831af.2e3c.4aaa.83cf.b66c3016e0f3	swab	swab	0.514475396553274
1796	4f2698fd.665f.4ed1.be97.ffc1529e21b0	ec91140e.0862.4ece.bb4a.d114f4c42bdb	swab	swab	0.5361554569193129
1797	4f2698fd.665f.4ed1.be97.ffc1529e21b0	e94edb86.8fe0.42b8.a255.c48d4551405b	swab	swab	0.6628892134082356
1798	4f2698fd.665f.4ed1.be97.ffc1529e21b0	fae97eb5.3264.4211.8ea3.823f547a6f0c	swab	swab	0.6418178037608231
1799	4f2698fd.665f.4ed1.be97.ffc1529e21b0	e4485061.924a.4f09.9d7e.bfefc780d1a8	swab	swab	0.7758525996472402
1800	4f2698fd.665f.4ed1.be97.ffc1529e21b0	2a1b28ba.f47e.44b6.bfd7.d3e41e762db3	swab	swab	0.7555659527668213
1801	4f2698fd.665f.4ed1.be97.ffc1529e21b0	212f0ce6.9123.4e38.abf3.db944de7f1c1	swab	swab	0.5686535911947445
1802	4f2698fd.665f.4ed1.be97.ffc1529e21b0	d6223d2e.0d62.4658.8eec.ccc9d4ee86a3	swab	swab	0.5675473210259527
1803	4f2698fd.665f.4ed1.be97.ffc1529e21b0	20aa4aaf.8242.48d9.a225.e9f6b3e8938c	swab	swab	0.7970839680704169
1804	4f2698fd.665f.4ed1.be97.ffc1529e21b0	17f96e8a.dc68.4aef.98db.8aaaab702e33	swab	swab	0.518710106126215
1805	4f2698fd.665f.4ed1.be97.ffc1529e21b0	61c3930c.61c4.4c82.8475.7a10ccaeb71c	swab	swab	0.6389149352788003
1806	4f2698fd.665f.4ed1.be97.ffc1529e21b0	ac7d2af0.9c75.4a32.bb2b.e79380ab8c61	swab	swab	0.5902845395264616
1807	4f2698fd.665f.4ed1.be97.ffc1529e21b0	b612f67e.eea8.4e03.81b7.034dbfc44669	swab	swab	0.6162185637781493
1808	4f2698fd.665f.4ed1.be97.ffc1529e21b0	36b313f7.8a44.4bdc.8034.82260a83d7b9	swab	swab	0.5495871153544373
1809	4f2698fd.665f.4ed1.be97.ffc1529e21b0	6ecca0ea.049c.41ec.b324.404e504d44c0	swab	swab	0.6018734885948215
1810	4f2698fd.665f.4ed1.be97.ffc1529e21b0	55b26af1.31a6.4606.8b99.bf415a009311	swab	swab	0.3869116164133868
1811	4f2698fd.665f.4ed1.be97.ffc1529e21b0	e5574c01.3027.458d.8f96.d68b66aae40b	swab	swab	0.5773253426460732
1812	4f2698fd.665f.4ed1.be97.ffc1529e21b0	dfc347e3.eed7.4592.95eb.374724230326	swab	swab	0.6290395604460942
1813	4f2698fd.665f.4ed1.be97.ffc1529e21b0	4b9ad407.fc2f.4463.bccc.0cf3a28d05f6	swab	swab	0.46400741577373855
1814	4f2698fd.665f.4ed1.be97.ffc1529e21b0	c18a0367.8148.4450.bf5a.507b6fe30c73	swab	swab	0.47724071120332706
1815	4f2698fd.665f.4ed1.be97.ffc1529e21b0	15129220.6eda.44ad.9511.be0f6e027f5d	swab	swab	0.5275178654283057
1816	4f2698fd.665f.4ed1.be97.ffc1529e21b0	183645ce.cacd.4744.8440.de4eb377dfea	swab	swab	0.6149174804414733
1817	4f2698fd.665f.4ed1.be97.ffc1529e21b0	37f1087f.ae31.4fde.b96b.4b6c1d61351e	swab	swab	0.6222864949513625
1818	4f2698fd.665f.4ed1.be97.ffc1529e21b0	a6108908.5ef9.47ef.8f57.b055bc6ee7aa	swab	swab	0.4416532829525271
1819	4f2698fd.665f.4ed1.be97.ffc1529e21b0	884e1ddb.8d8b.45cf.8dba.16387520872c	swab	swab	0.5091889011601849
1820	4f2698fd.665f.4ed1.be97.ffc1529e21b0	08ea0c6b.7a30.4074.bbf6.557480fc5285	swab	swab	0.5385191177037496
1821	4f2698fd.665f.4ed1.be97.ffc1529e21b0	e9494e22.99d6.4e10.868f.208832eb3104	swab	swab	0.628136772714703
1822	4f2698fd.665f.4ed1.be97.ffc1529e21b0	1230c3fd.efa4.4ad9.8f01.499141965b11	swab	swab	0.5553636446145412
1823	4f2698fd.665f.4ed1.be97.ffc1529e21b0	00954e18.1dcf.40fc.a52e.255f5cda6f9c	swab	swab	0.5534968303128172
1824	4f2698fd.665f.4ed1.be97.ffc1529e21b0	28e84479.bd9f.4d55.bb03.1411b71bdc9b	swab	swab	0.5253851978745157
1825	4f2698fd.665f.4ed1.be97.ffc1529e21b0	1037164d.a836.4ebe.bf98.92294a0b60ab	swab	swab	0.43484684051324896
1826	4f2698fd.665f.4ed1.be97.ffc1529e21b0	c2072c98.e9a0.4af2.8cc1.c03be62710d8	swab	swab	0.43754415707634625
1827	4f2698fd.665f.4ed1.be97.ffc1529e21b0	7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	swab	swab	0.46319066553790433
1828	4f2698fd.665f.4ed1.be97.ffc1529e21b0	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	swab	swab	0.40774164181550976
1829	4f2698fd.665f.4ed1.be97.ffc1529e21b0	55f8d345.8251.43a1.ab05.c9418f6fefd7	swab	swab	0.48926378574359874
1830	ea68ac1a.53e3.4523.924f.32ca1d2ac988	fa2e9bcc.cc53.4b83.ad1e.a308375854f5	swab	swab	0.49949486284518213
1831	ea68ac1a.53e3.4523.924f.32ca1d2ac988	b1e40907.45fc.4d81.ad81.c58ed3d91e1f	swab	swab	0.6654369837317394
1832	ea68ac1a.53e3.4523.924f.32ca1d2ac988	c784e063.e586.43cb.a602.9f2e2ae420d1	swab	swab	0.7332684340110449
1833	ea68ac1a.53e3.4523.924f.32ca1d2ac988	104e5902.1c3e.417f.bb22.124bfca61a61	swab	swab	0.7558792190019913
1834	ea68ac1a.53e3.4523.924f.32ca1d2ac988	7c66ff62.02e7.458d.a55d.8d07d15a9315	swab	swab	0.7080170276852773
1835	ea68ac1a.53e3.4523.924f.32ca1d2ac988	0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4	swab	swab	0.7549148239156201
1836	ea68ac1a.53e3.4523.924f.32ca1d2ac988	b447da2d.f44f.4ced.ab9e.b560736484fb	swab	swab	0.747255265373931
1837	ea68ac1a.53e3.4523.924f.32ca1d2ac988	60345a80.4df2.4a0b.b7af.e2370c607aec	swab	swab	0.5850485342740245
1838	ea68ac1a.53e3.4523.924f.32ca1d2ac988	44ef59fb.3279.46dc.a113.c762aa889eb5	swab	swab	0.6740514395213024
1839	ea68ac1a.53e3.4523.924f.32ca1d2ac988	21a4ec1a.bcae.4e10.be82.66328d2dad4f	swab	swab	0.6582601598723079
1840	ea68ac1a.53e3.4523.924f.32ca1d2ac988	aef9e193.1f8c.429e.bfdf.38bb59235e7d	swab	swab	0.6434791851604146
